main_category_id,main_category,subcategory,service,serviceLink,content_file,sub_category_id,service_id
3,"Banking, Tax & Insurance",Bank Accounts,Ordinary Rupee Savings Accounts,https://gic.gov.lk/gic/index.php/en/component/info/?id=800&catid=24&task=info,service_md_3/Ordinary_Rupee_Savings_Accounts.md,24,800
3,"Banking, Tax & Insurance",Bank Accounts,Wanitha Shakthi Bank Societies,https://gic.gov.lk/gic/index.php/en/component/info/?id=1038&catid=24&task=info,service_md_3/Wanitha_Shakthi_Bank_Societies.md,24,1038
3,"Banking, Tax & Insurance",Bank Accounts,Deposits to Savings Account,https://gic.gov.lk/gic/index.php/en/component/info/?id=724&catid=24&task=info,service_md_3/Deposits_to_Savings_Account.md,24,724
3,"Banking, Tax & Insurance",Bank Accounts,Opening a Savings Account,https://gic.gov.lk/gic/index.php/en/component/info/?id=723&catid=24&task=info,service_md_3/Opening_a_Savings_Account.md,24,723
3,"Banking, Tax & Insurance",Bank Accounts,VISA ELECTRON Debit Card,https://gic.gov.lk/gic/index.php/en/component/info/?id=787&catid=24&task=info,service_md_3/VISA_ELECTRON_Debit_Card.md,24,787
3,"Banking, Tax & Insurance",Bank Accounts,Withdrawals from Minor's Account,https://gic.gov.lk/gic/index.php/en/component/info/?id=727&catid=24&task=info,service_md_3/Withdrawals_from_Minor_s_Account.md,24,727
3,"Banking, Tax & Insurance",Bank Accounts,Withdrawals from the Savings Accounts,https://gic.gov.lk/gic/index.php/en/component/info/?id=725&catid=24&task=info,service_md_3/Withdrawals_from_the_Savings_Accounts.md,24,725
3,"Banking, Tax & Insurance",Bank Accounts,Opening of a Minors Savings Account / Opening of a HAPPY Children' Savings Account,https://gic.gov.lk/gic/index.php/en/component/info/?id=726&catid=24&task=info,service_md_3/Opening_of_a_Minors_Savings_Account___Opening_of_a_HAPPY_Children__Savings_Account.md,24,726
3,"Banking, Tax & Insurance",Bank Accounts,Ordinary Savings Accounts,https://gic.gov.lk/gic/index.php/en/component/info/?id=1836&catid=24&task=info,service_md_3/Ordinary_Savings_Accounts.md,24,1836
3,"Banking, Tax & Insurance",Bank Accounts,Ladies' Savings Account,https://gic.gov.lk/gic/index.php/en/component/info/?id=1856&catid=24&task=info,service_md_3/Ladies__Savings_Account.md,24,1856
3,"Banking, Tax & Insurance",Bank Accounts,Senior Citizen's Savings Account,https://gic.gov.lk/gic/index.php/en/component/info/?id=1857&catid=24&task=info,service_md_3/Senior_Citizen_s_Savings_Account.md,24,1857
3,"Banking, Tax & Insurance",Bank Accounts,Daily Deposit Collection Service,https://gic.gov.lk/gic/index.php/en/component/info/?id=1852&catid=24&task=info,service_md_3/Daily_Deposit_Collection_Service.md,24,1852
3,"Banking, Tax & Insurance",Bank Accounts,Minor's Savings Accounts,https://gic.gov.lk/gic/index.php/en/component/info/?id=1848&catid=24&task=info,service_md_3/Minor_s_Savings_Accounts.md,24,1848
3,"Banking, Tax & Insurance",Bank Accounts,Term Deposit Accounts,https://gic.gov.lk/gic/index.php/en/component/info/?id=1858&catid=24&task=info,service_md_3/Term_Deposit_Accounts.md,24,1858
3,"Banking, Tax & Insurance",Bank Accounts,RDB Accounts,https://gic.gov.lk/gic/index.php/en/component/info/?id=2367&catid=24&task=info,service_md_3/RDB_Accounts.md,24,2367
3,"Banking, Tax & Insurance",Loans,Update of registered Trade Unions,https://gic.gov.lk/gic/index.php/en/component/info/?id=844&catid=25&task=info,service_md_3/Update_of_registered_Trade_Unions.md,25,844
3,"Banking, Tax & Insurance",Loans,Obtaining Housing Loans for Low Income Families,https://gic.gov.lk/gic/index.php/en/component/info/?id=666&catid=25&task=info,service_md_3/Obtaining_Housing_Loans_for_Low_Income_Families.md,25,666
3,"Banking, Tax & Insurance",Loans,RDB Loans,https://gic.gov.lk/gic/index.php/en/component/info/?id=2368&catid=25&task=info,service_md_3/RDB_Loans.md,25,2368
3,"Banking, Tax & Insurance",Loans,Obtain Educational Loans from Bank of Ceylon,https://gic.gov.lk/gic/index.php/en/component/info/?id=813&catid=25&task=info,service_md_3/Obtain_Educational_Loans_from_Bank_of_Ceylon.md,25,813
3,"Banking, Tax & Insurance",Loans,Obtain Loans for Agricultural Purposes,https://gic.gov.lk/gic/index.php/en/component/info/?id=806&catid=25&task=info,service_md_3/Obtain_Loans_for_Agricultural_Purposes.md,25,806
3,"Banking, Tax & Insurance",Loans,Small and Medium Enterprises (SME) Loan Scheme,https://gic.gov.lk/gic/index.php/en/component/info/?id=812&catid=25&task=info,service_md_3/Small_and_Medium_Enterprises__SME__Loan_Scheme.md,25,812
3,"Banking, Tax & Insurance",Loans,Income Statement,https://gic.gov.lk/gic/index.php/en/component/info/?id=567&catid=25&task=info,service_md_3/Income_Statement.md,25,567
3,"Banking, Tax & Insurance",Loans,Obtain Micro Finance Facilities,https://gic.gov.lk/gic/index.php/en/component/info/?id=807&catid=25&task=info,service_md_3/Obtain_Micro_Finance_Facilities.md,25,807
3,"Banking, Tax & Insurance",Loans,Loan Facilites for Journalists,https://gic.gov.lk/gic/index.php/en/component/info/?id=761&catid=25&task=info,service_md_3/Loan_Facilites_for_Journalists.md,25,761
3,"Banking, Tax & Insurance",Loans,Agro Livestock Development Loan Scheme (ALDLS),https://gic.gov.lk/gic/index.php/en/component/info/?id=814&catid=25&task=info,service_md_3/Agro_Livestock_Development_Loan_Scheme__ALDLS_.md,25,814
3,"Banking, Tax & Insurance",Loans,Obtain Loans for Agri Businesses,https://gic.gov.lk/gic/index.php/en/component/info/?id=809&catid=25&task=info,service_md_3/Obtain_Loans_for_Agri_Businesses.md,25,809
3,"Banking, Tax & Insurance",Loans,Obtain Small & Medium Loans,https://gic.gov.lk/gic/index.php/en/component/info/?id=811&catid=25&task=info,service_md_3/Obtain_Small___Medium_Loans.md,25,811
3,"Banking, Tax & Insurance",Loans,Personal Loans,https://gic.gov.lk/gic/index.php/en/component/info/?id=1861&catid=25&task=info,service_md_3/Personal_Loans.md,25,1861
3,"Banking, Tax & Insurance",Loans,Obtain Fishery Loans,https://gic.gov.lk/gic/index.php/en/component/info/?id=808&catid=25&task=info,service_md_3/Obtain_Fishery_Loans.md,25,808
3,"Banking, Tax & Insurance",Loans,HDFC Lifestyle Loan,https://gic.gov.lk/gic/index.php/en/component/info/?id=1900&catid=25&task=info,service_md_3/HDFC_Lifestyle_Loan.md,25,1900
3,"Banking, Tax & Insurance",Loans,Small & Medium Scale Loans,https://gic.gov.lk/gic/index.php/en/component/info/?id=1860&catid=25&task=info,service_md_3/Small_&_Medium_Scale_Loans.md,25,1860
3,"Banking, Tax & Insurance",Loans,Small Enterprise Development Loans,https://gic.gov.lk/gic/index.php/en/component/info/?id=1859&catid=25&task=info,service_md_3/Small_Enterprise_Development_Loans.md,25,1859
3,"Banking, Tax & Insurance",Taxes & Insurance,Obtaining a Taxpayer Identification Number (TIN),https://gic.gov.lk/gic/index.php/en/component/info/?id=864&catid=26&task=info,service_md_3/Obtaining_a_Taxpayer_Identification_Number__TIN_.md,26,864
3,"Banking, Tax & Insurance",Taxes & Insurance,Obtaining a Temporary VAT Certificate,https://gic.gov.lk/gic/index.php/en/component/info/?id=865&catid=26&task=info,service_md_3/Obtaining_a_Temporary_VAT_Certificate.md,26,865
3,"Banking, Tax & Insurance",Taxes & Insurance,GUIDELINES AND CONDITIONS APPLICABLE FOR THE ISSUE OF EXCISE LICENSES,https://gic.gov.lk/gic/index.php/en/component/info/?id=1156&catid=26&task=info,service_md_3/GUIDELINES_AND_CONDITIONS_APPLICABLE_FOR_THE_ISSUE_OF_EXCISE_LICENSES.md,26,1156
3,"Banking, Tax & Insurance",Taxes & Insurance,Obtaining Tax Clearance Certificate for Those Who do not have Income Tax File or PAYE File,https://gic.gov.lk/gic/index.php/en/component/info/?id=867&catid=26&task=info,service_md_3/Obtaining_Tax_Clearance_Certificate_for_Those_Who_do_not_have_Income_Tax_File_or_PAYE_File.md,26,867
3,"Banking, Tax & Insurance",Taxes & Insurance,Obtaining Detailed Meteorological Reports for Insurance Claims,https://gic.gov.lk/gic/index.php/en/component/info/?id=765&catid=26&task=info,service_md_3/Obtaining_Detailed_Meteorological_Reports_for_Insurance_Claims.md,26,765
3,"Banking, Tax & Insurance",Taxes & Insurance,Ceybank Insurance Services,https://gic.gov.lk/gic/index.php/en/component/info/?id=775&catid=26&task=info,service_md_3/Ceybank_Insurance_Services.md,26,775
3,"Banking, Tax & Insurance",Taxes & Insurance,Alternation of Name or Address in the Already Issued TIN Certificate,https://gic.gov.lk/gic/index.php/en/component/info/?id=866&catid=26&task=info,service_md_3/Alternation_of_Name_or_Address_in_the_Already_Issued_TIN_Certificate.md,26,866
3,"Banking, Tax & Insurance",Taxes & Insurance,Services,https://gic.gov.lk/gic/index.php/en/component/info/?id=1855&catid=26&task=info,service_md_3/Services.md,26,1855
4,"Travel, Tourism &  Lesiure",Leisure,Reservation of Circuit Bungalows,https://gic.gov.lk/gic/index.php/en/component/info/?id=1095&catid=91&task=info,service_md_4/Reservation_of_Circuit_Bungalows.md,91,1095
4,"Travel, Tourism &  Lesiure",Leisure,Museum Visit,https://gic.gov.lk/gic/index.php/en/component/info/?id=1716&catid=91&task=info,service_md_4/Museum_Visit.md,91,1716
4,"Travel, Tourism &  Lesiure",Leisure,Hiring of Reception Halls,https://gic.gov.lk/gic/index.php/en/component/info/?id=674&catid=91&task=info,service_md_4/Hiring_of_Reception_Halls.md,91,674
4,"Travel, Tourism &  Lesiure",Leisure,State Children's Contest & Art Festival,https://gic.gov.lk/gic/index.php/en/component/info/?id=637&catid=91&task=info,service_md_4/State_Children's_Art_Contest_&_Festival.md,91,637
4,"Travel, Tourism &  Lesiure",Leisure,Visit to Haldummulla Herbal Garden,https://gic.gov.lk/gic/index.php/en/component/info/?id=955&catid=91&task=info,service_md_4/Visit_to_Haldummulla_Herbal_Garden.md,91,955
4,"Travel, Tourism &  Lesiure",Leisure,Reach to Pinnawala Elephant Orphanage,https://gic.gov.lk/gic/index.php/en/component/info/?id=1164&catid=91&task=info,service_md_4/How_to_Reach_Pinnawala_Elephant_Orphanage.md,91,1164
4,"Travel, Tourism &  Lesiure",Leisure,Visit to Other Herbal Gardens,https://gic.gov.lk/gic/index.php/en/component/info/?id=1213&catid=91&task=info,service_md_4/Visit_to_Other_Herbal_Gardens.md,91,1213
4,"Travel, Tourism &  Lesiure",Leisure,Aquarium of National Zoological Gardens,https://gic.gov.lk/gic/index.php/en/component/info/?id=607&catid=91&task=info,service_md_4/Aquarium_of_National_Zoological_Gardens.md,91,607
4,"Travel, Tourism &  Lesiure",Leisure,State-Short Drama Contest  & Festival,https://gic.gov.lk/gic/index.php/en/component/info/?id=632&catid=91&task=info,service_md_4/State_Short_Drama_Contest____Festival.md,91,632
4,"Travel, Tourism &  Lesiure",Leisure,State Drama Contest & Festival,https://gic.gov.lk/gic/index.php/en/component/info/?id=631&catid=91&task=info,service_md_4/State_Drama_Contest___Festival.md,91,631
4,"Travel, Tourism &  Lesiure",Leisure,Reservation  John de Silva Memorial Theatre Hall,https://gic.gov.lk/gic/index.php/en/component/info/?id=630&catid=91&task=info,service_md_4/Reservation__John_de_Silva_Memorial_Theatre_Hall.md,91,630
4,"Travel, Tourism &  Lesiure",Leisure,State Children's Drama Contest & Festival,https://gic.gov.lk/gic/index.php/en/component/info/?id=633&catid=91&task=info,service_md_4/State_Children_s_Drama_Contest___Festival.md,91,633
4,"Travel, Tourism &  Lesiure",Leisure,State Dance Contest  & Festival,https://gic.gov.lk/gic/index.php/en/component/info/?id=634&catid=91&task=info,service_md_4/State_Dance_Contest____Festival.md,91,634
4,"Travel, Tourism &  Lesiure",Leisure,Obtaining Kala duwa in the Bairai lake on rent basis for various requirments,https://gic.gov.lk/gic/index.php/en/component/info/?id=714&catid=91&task=info,service_md_4/Obtaining_Kala_duwa_in_the_Bairai_lake_on_rent_basis_for_various_requirments.md,91,714
4,"Travel, Tourism &  Lesiure",Leisure,Visitor Information,https://gic.gov.lk/gic/index.php/en/component/info/?id=613&catid=91&task=info,service_md_4/Visitor_Information.md,91,613
4,"Travel, Tourism &  Lesiure",Leisure,State Arts and Sculpture Contest &  Festival,https://gic.gov.lk/gic/index.php/en/component/info/?id=638&catid=91&task=info,service_md_4/State_Arts_and_Sculpture_Contest____Festival.md,91,638
4,"Travel, Tourism &  Lesiure",Leisure,State Music Ensemble,https://gic.gov.lk/gic/index.php/en/component/info/?id=643&catid=91&task=info,service_md_4/State_Music_Ensemble.md,91,643
4,"Travel, Tourism &  Lesiure",Leisure,Rupavahini State Awards Ceremony,https://gic.gov.lk/gic/index.php/en/component/info/?id=636&catid=91&task=info,service_md_4/Rupavahini_State_Awards_Ceremony.md,91,636
4,"Travel, Tourism &  Lesiure",Leisure,Museum of the National Zoological Gardens,https://gic.gov.lk/gic/index.php/en/component/info/?id=612&catid=91&task=info,service_md_4/Museum_of_the_National_Zoological_Gardens.md,91,612
4,"Travel, Tourism &  Lesiure",Leisure,Exhibition of Painters' Paintings,https://gic.gov.lk/gic/index.php/en/component/info/?id=639&catid=91&task=info,service_md_4/Exhibition_of_Painters__Paintings.md,91,639
4,"Travel, Tourism &  Lesiure",Leisure,State Ballet  Contest  & Festival,https://gic.gov.lk/gic/index.php/en/component/info/?id=635&catid=91&task=info,service_md_4/State_Ballet__Contest____Festival.md,91,635
4,"Travel, Tourism &  Lesiure",Leisure,Reservation of  Museum Auditorium,https://gic.gov.lk/gic/index.php/en/component/info/?id=1483&catid=91&task=info,service_md_4/Reservation_of__Museum_Auditorium.md,91,1483
4,"Travel, Tourism &  Lesiure",National Museums,Museum Visit,https://gic.gov.lk/gic/index.php/en/component/info/?id=1716&catid=97&task=info,service_md_4/Museum_Visit.md,97,1716
4,"Travel, Tourism &  Lesiure",National Museums,Museum Publications,https://gic.gov.lk/gic/index.php/en/component/info/?id=1481&catid=97&task=info,service_md_4/Museum_Publications.md,97,1481
4,"Travel, Tourism &  Lesiure",National Museums,National Museum Library,https://gic.gov.lk/gic/index.php/en/component/info/?id=1484&catid=97&task=info,service_md_4/National_Museum_Library.md,97,1484
4,"Travel, Tourism &  Lesiure",National Museums,Free guide lecture service,https://gic.gov.lk/gic/index.php/en/component/info/?id=1465&catid=97&task=info,service_md_4/Free_guide_lecture_service.md,97,1465
